PlayerName,Oponent,Tournament,GroundNumerico,Prize,TournamentYear,NumeroSets,DiffIMC,DiffAge,DiffRank,QTDBelgas,Finals,SumMainHand,SumTrainer,TipoTorneio
Guy Forget,Ivan Lendl,Brussels,3,665000,1992,2,-0.4225194387017197,-5,-128.3381383711548,0,1,1,1,Melhor_de_3
Mark Woodforde,Ivan Lendl,Antwerp,3,1000000,1992,2,2.546401086464467,-5,-549.9946509761968,0,0,1,2,Melhor_de_3
Brett Steven,Ivan Lendl,Antwerp,3,1085000,1993,3,0.14643097944824035,-9,-530.9946509761968,0,0,2,2,Melhor_de_3
John McEnroe,Marko Ostoja,Brussels,3,250000,1984,2,0.2910052910052876,1,-312.9946509761968,0,0,1,0,Melhor_de_3
Andres Gomez,Fernando Luna,Brussels-2,1,50000,1981,2,0.3468593322050566,-2,-128.3381383711548,0,0,1,1,Melhor_de_3
Eric Winogradsky,Milan Srejber,Brussels,3,372500,1988,3,-1.1465365177263749,-3,-128.3381383711548,0,0,2,0,Melhor_de_3
Paolo Cane,Milan Srejber,Ostend,1,25000,1985,2,-2.7935585208672897,-2,635.0053490238032,0,0,2,0,Melhor_de_3
Markus Naewie,Johan Anderson,Antwerp,1,25000,1992,2,-1.3620065247297468,1,-128.3381383711548,0,0,2,0,Melhor_de_3
Markus Naewie,David Rikl,Antwerp,1,25000,1992,2,0.46728680721162164,1,243.656512605042,0,1,1,0,Melhor_de_3
Jordi Arrese,David Rikl,Scheveningen,1,75000,1995,2,-0.5639774404901488,7,243.656512605042,0,0,1,0,Melhor_de_3
Markus Naewie,Yuri Soberon,Oostende,1,25000,1994,3,-0.8611344941178203,20,-128.3381383711548,1,0,2,0,Melhor_de_3
Kris Goossens,Yuri Soberon,Ostend,1,75000,1996,2,-1.8027036045054068,16,-361.9946509761968,2,0,2,1,Melhor_de_3
Chris Garner,Hendrik Jan Davids,Antwerp,1,25000,1992,2,0.47420214266044525,0,-384.343487394958,0,1,1,0,Melhor_de_3
Srinivasan Vasudevan,Stefano Mezzadri,Knokke,1,25000,1987,2,-0.8611344941178203,28,-128.3381383711548,0,1,2,1,Melhor_de_3
Arthur De Greef,Malte Stropp,Belgium F5,1,10000,2011,3,-0.9921555306768539,-1,-947.0,1,0,1,1,Melhor_de_3
Arthur De Greef,Taro Daniel,Belgium F1,1,10000,2012,2,-1.227482208127796,1,4.0,1,1,2,1,Melhor_de_3
Arthur De Greef,Jonathan Eysseric,Belgium F6,1,10000,2012,2,-2.893155629875153,-2,-792.0,1,1,1,2,Melhor_de_3
Arthur De Greef,Boris Nicola Bakalov,Belgium F1,1,10000,2010,2,-0.5972110245155129,-12,-437.9946509761968,1,0,1,1,Melhor_de_3
Jonathan Eysseric,Paterne Mamata,Belgium F2,1,10000,2010,3,1.9010000991982992,-4,77.0,0,0,1,1,Melhor_de_3
David Goffin,Paterne Mamata,Belgium F1,1,10000,2010,2,-1.1854196538881219,-4,-733.0,1,1,2,1,Melhor_de_3
Jonathan Eysseric,Olivier Patience,Belgium F7,1,10000,2012,2,1.5432098765432123,-10,818.0,0,1,1,2,Melhor_de_3
Ignacio Monzon,Luis Humberto Lopez,Belgium F10,1,15000,2018,2,1.600700913759841,-1,-820.0,0,0,2,0,Melhor_de_3
Juan Bautista Otegui,Luis Humberto Lopez,Belgium F9,1,15000,2018,3,-0.03878861544124845,-2,-894.0,0,0,2,0,Melhor_de_3
Simon Beaupain,Luis Humberto Lopez,M15 Lambermont,1,15000,2019,2,1.196512419160392,-2,-769.0,0,0,2,1,Melhor_de_3
Nicolas Tepmahc,Luis Humberto Lopez,M15 Koksijde,1,15000,2019,2,-0.7215485094677057,-4,-550.0,0,0,2,0,Melhor_de_3
Nick Hardt,Luis Humberto Lopez,M15 Brussels,1,15000,2019,2,2.292505104158465,-3,-1076.0,0,0,2,1,Melhor_de_3
Guy Den Heijer,Maxime Tchoutakian,Belgium F3,1,10000,2016,2,2.4851830919656344,-3,199.0,0,0,2,1,Melhor_de_3
Laurynas Grigelis,Maxime Tchoutakian,Mons,2,141485,2014,2,2.986055122577561,3,-115.343487394958,0,0,2,2,Melhor_de_3
Evgeny Karlovskiy,Maxime Tchoutakian,Belgium F5,1,10000,2015,2,3.268740355200954,0,-167.0,0,0,2,1,Melhor_de_3
Guy Den Heijer,Ricardo Hocevar,Belgium F6,1,15000,2017,3,-1.9010000991982992,-12,589.0,0,0,2,1,Melhor_de_3
Colin Van Beem,Ricardo Hocevar,Belgium F8,1,15000,2017,2,-1.9010000991982992,-7,332.0,0,0,2,1,Melhor_de_3
David Pichler,Ricardo Hocevar,Belgium F2,1,25000,2017,2,-1.9669545402828241,-11,340.0,0,0,2,2,Melhor_de_3
Mats Rosenkranz,Ricardo Hocevar,Belgium F5,1,15000,2017,3,-2.408880642748219,-13,301.0,0,0,1,2,Melhor_de_3
Yannick Vandenbulcke,Ricardo Hocevar,Belgium F7,1,15000,2017,3,-1.8719534769182609,-5,229.0,1,1,2,2,Melhor_de_3
Guy Den Heijer,Jesper De Jong,M15 Brussels,1,15000,2019,3,1.1854196538881219,3,503.0,0,1,2,1,Melhor_de_3
Loic Cloes,Jesper De Jong,M15 Eupen,1,15000,2019,2,1.1854196538881219,2,814.0,1,0,2,1,Melhor_de_3
Julien Cagnina,Rafael Mazon-Hernandez,Belgium F7,1,10000,2012,2,-1.2907610429346086,-4,-249.0,0,0,2,0,Melhor_de_3
Julien Cagnina,Martin Vaisse,Belgium F7,1,10000,2012,2,-1.2907610429346086,-7,-214.0,0,1,2,0,Melhor_de_3
Maverick Banes,Martin Vaisse,Belgium F3,1,10000,2013,2,0.0,-5,-237.0,0,0,2,0,Melhor_de_3
Joris De Loore,Martin Vaisse,Belgium F8,1,10000,2012,3,0.7835572632353198,-6,-255.0,1,0,2,1,Melhor_de_3
Julien Cagnina,Gibril Diarra,Belgium F1,1,10000,2013,3,-0.6266005351841599,-4,-477.0,0,0,2,0,Melhor_de_3
Julien Cagnina,Maximilian Dinslaken,Belgium F1,1,10000,2013,2,-1.2907610429346086,-2,-313.0,0,1,2,0,Melhor_de_3
Frederico Ferreira Silva,Maximilian Dinslaken,Belgium F4,1,10000,2014,2,0.5652789890379353,-3,-329.0,0,0,1,1,Melhor_de_3
Julien Cagnina,Or Ram-Harel,Belgium F11,1,15000,2013,3,-1.6485512655896954,1,-318.0,0,0,2,0,Melhor_de_3
Julien Cagnina,Philipp Scholz,Belgium F12,1,10000,2014,2,-1.2907610429346086,1,-602.0,0,0,2,0,Melhor_de_3
Clement Geens,Philipp Scholz,Belgium F12,1,10000,2015,2,-0.6971878712069852,-1,-596.0,1,0,2,1,Melhor_de_3
Julien Cagnina,Michael Linzer,Belgium F15,1,15000,2014,2,-2.2658352162069804,-5,3.0,0,1,2,1,Melhor_de_3
Steven Diez,Michael Linzer,Bercuit,1,54604,2012,2,12.152935248173343,-2,25.0,0,0,2,2,Melhor_de_3
Christopher Heyman,Dominik Boehler,M15 Brussels,1,15000,2019,2,2.67365293915158,3,24.0,1,1,1,0,Melhor_de_3
Tristan Schoolkate,Dominik Boehler,M25 Eupen,1,25000,2021,2,3.1883216409317328,-5,-574.0,0,0,2,1,Melhor_de_3
Jules Marie,Maxime Chazal,Belgium F6,1,15000,2018,2,-1.3042143080753164,2,-94.0,0,1,2,1,Melhor_de_3
Maxime Pauwels,Maxime Chazal,M25 Eupen,1,25000,2021,2,-1.9052658100277178,-5,118.0,0,0,2,1,Melhor_de_3
Elmar Ejupovic,Nick Hardt,Belgium F2,1,25000,2018,2,-0.9211405673035387,7,54.0,0,0,2,2,Melhor_de_3
Christopher Heyman,Nick Hardt,M15 Brussels,1,15000,2019,2,0.381147834993115,7,572.0,1,1,1,1,Melhor_de_3
Sandro Ehrat,Nick Hardt,M25 Arlon,1,25000,2019,2,-1.008788955577451,9,66.0,0,0,2,1,Melhor_de_3
Genaro Alberto Olivieri,Nick Hardt,M15 Eupen,1,15000,2019,3,-1.246128335773971,2,-20.0,0,1,2,2,Melhor_de_3
Florian Lakat,Gonzalo Lama,Belgium F5,1,15000,2017,2,-1.3602871231636975,-2,283.0,0,0,2,1,Melhor_de_3
Juan Pablo Ficovich,Gonzalo Lama,Belgium F4,1,15000,2017,3,-3.927649129717782,-4,-176.0,0,1,2,2,Melhor_de_3
Juan Pablo Ficovich,Gonzalo Lama,Belgium F3,1,15000,2017,2,-3.927649129717782,-4,-176.0,0,1,2,2,Melhor_de_3
Dragos Nicolae Madaras,Teodor Giusca,Belgium F3,1,15000,2018,2,0.5094419703431292,2,-1385.0,0,0,1,0,Melhor_de_3
Dominik Boehler,Teodor Giusca,Belgium F6,1,15000,2018,2,0.0,3,-871.0,0,0,2,0,Melhor_de_3
Zizou Bergs,Teodor Giusca,Belgium F5,1,15000,2018,2,2.3374726077428782,0,-1507.0,1,1,2,1,Melhor_de_3
Markus Eriksson,Teodor Giusca,M25 Lasne,1,25000,2019,2,-0.15568160136449194,10,-1362.0,0,0,2,1,Melhor_de_3
Dominik Boehler,Maciej Smola,M15 Brussels,1,15000,2019,2,-2.7136824514298112,-3,144.0,0,0,2,0,Melhor_de_3
Dimitriy Voronin,Nicolas Alberto Arreche,Belgium F3,1,15000,2018,3,-0.13670448633194,-5,-1.0,0,0,2,2,Melhor_de_3
Luca Prevosto,Nicolas Alberto Arreche,Belgium F5,1,15000,2018,3,-0.06678493164979926,-4,283.0,0,0,2,1,Melhor_de_3
Denis Klok,Vladimir Korolev,M15 Eupen,1,15000,2019,2,2.5182840498155805,-3,141.0,0,0,2,1,Melhor_de_3
Nick Hardt,Vladimir Korolev,M15 Brussels,1,15000,2019,3,2.292505104158465,-5,-368.0,0,1,2,1,Melhor_de_3
George Loffhagen,Maxence Bertimon,Belgium F9,1,15000,2018,2,0.6931187607903304,-2,-920.0,0,0,2,0,Melhor_de_3
Franco Emanuel Egea,Maxence Bertimon,Belgium F4,1,15000,2018,3,1.2837161485810142,3,-697.0,0,1,2,1,Melhor_de_3
Jeroen Vanneste,Maxence Bertimon,Belgium F8,1,10000,2016,2,-0.9921555306768539,5,238.0,0,0,2,0,Melhor_de_3
Gauthier Onclin,Daniel De Jonge,M15 Koksijde,1,15000,2019,3,0.9750741732723718,-2,-599.0,0,0,2,1,Melhor_de_3
Juan Bautista Otegui,Daniel De Jonge,Belgium F10,1,15000,2018,3,-0.03878861544124845,0,-411.0,0,0,2,0,Melhor_de_3
Gonzalo Villanueva,Daniel De Jonge,M15 Brussels,1,15000,2019,2,0.06678493164979926,4,-437.0,0,0,2,0,Melhor_de_3
Gonzalo Villanueva,Daniel De Jonge,M15 Eupen,1,15000,2019,3,0.06678493164979926,4,-437.0,0,1,2,0,Melhor_de_3
Yann Marti,Daniel De Jonge,Belgium F1,1,15000,2018,3,3.1611991679325513,11,-613.0,0,0,2,1,Melhor_de_3
Gauthier Onclin,Cayetano March,M15 Huy,1,15000,2021,2,-0.7243638196019155,-1,-748.0,0,1,2,1,Melhor_de_3
Loic Cloes,Arnaud Bovy,M15 Eupen,1,15000,2019,2,-1.9010000991982992,2,38.0,2,0,1,0,Melhor_de_3
Dan Added,Arnaud Bovy,M15 Lambermont,1,15000,2019,2,-2.29594460535964,1,-907.0,1,1,1,0,Melhor_de_3
Oscar Moraing,Arnaud Bovy,M25 Eupen,1,25000,2021,2,-1.4001280685863726,0,-19.0,1,0,1,1,Melhor_de_3
Teymuraz Gabashvili,Arnaud Bovy,M25 Lasne,1,25000,2019,2,0.7286565845124393,15,-587.343487394958,1,0,1,0,Melhor_de_3
Teymuraz Gabashvili,Arnaud Bovy,M25 Arlon,1,25000,2019,3,0.7286565845124393,15,-587.343487394958,1,0,1,0,Melhor_de_3
Michael Geerts,Arnaud Bovy,M15 Brussels,1,15000,2019,2,-1.9669545402828241,5,-794.0,2,0,1,1,Melhor_de_3
Jeroen Vanneste,Arnaud Bovy,Belgium F7,1,15000,2018,2,-2.893155629875153,6,712.0,1,1,1,0,Melhor_de_3
Joris De Loore,Arnaud Bovy,M25 Koksijde,1,25000,2021,3,-1.1174428359629793,7,-812.0,2,1,1,1,Melhor_de_3
Paolo Lorenzi,Arnaud Bovy,Antwerp,2,711706,2019,3,-1.4001280685863726,19,-977.0,1,0,1,1,Melhor_de_3
Raphael Collignon,Arnaud Bovy,M15 Huy,1,15000,2021,2,-1.1174428359629793,-2,-799.0,2,0,1,1,Melhor_de_3
Carl Soderlund,Arnaud Bovy,M15 Koksijde,1,15000,2019,2,-2.056681700562791,3,-623.0,1,0,1,1,Melhor_de_3
Luis Humberto Lopez,Maxime Mora,M15 Brussels,1,15000,2019,2,1.4609203798392976,0,596.0,0,0,2,1,Melhor_de_3
Samuel Brosset,Maxime Mora,Belgium F9,1,15000,2018,3,1.4609203798392976,-1,623.0,0,1,1,1,Melhor_de_3
Vasile Antonescu,Maxime Mora,M25 Lasne,1,25000,2019,2,3.15621445948225,7,404.0,0,0,2,2,Melhor_de_3
Dayne Kelly,Thomas Grinberg,Belgium F4,1,10000,2015,2,-0.24966227397670337,4,-533.0,0,0,2,1,Melhor_de_3
Benjamin Dhoe,Cristobal Saavedra-Corvalan,Belgium F7,1,10000,2015,2,2.4589792794053125,-6,389.0,0,0,2,1,Melhor_de_3
Daniel Masur,Cristobal Saavedra-Corvalan,Belgium F6,1,10000,2014,3,0.5008720306119265,-4,-13.0,0,0,2,1,Melhor_de_3
Pascal Meis,Cristobal Saavedra-Corvalan,Belgium F2,1,10000,2016,2,1.2837161485810142,-3,159.0,0,0,1,1,Melhor_de_3
Benjamin Dhoe,Alexandru Vasile Manole,Belgium F4,1,15000,2018,2,3.0271149826761494,2,-255.0,0,0,2,1,Melhor_de_3
Zizou Bergs,Alexandru Vasile Manole,Belgium F5,1,15000,2018,2,2.905608311013715,-1,-796.0,1,0,2,1,Melhor_de_3
Clement Geens,Evan Furness,Belgium F10,1,10000,2015,2,-0.7442001879284632,2,32.0,1,0,2,2,Melhor_de_3
Marvin Netuschil,Evan Furness,Belgium F14,1,10000,2016,3,1.0510707384059614,7,1114.0,0,0,2,2,Melhor_de_3
Christopher Heyman,Evan Furness,Belgium F4,1,15000,2017,2,2.626640622430102,5,579.0,1,0,1,1,Melhor_de_3
Oscar Otte,Evan Furness,Belgium F11,1,10000,2015,2,-1.628747191931307,5,-115.0,0,0,2,2,Melhor_de_3
Benjamin Dhoe,Ignacio Monzon,Belgium F9,1,15000,2018,3,0.8582783656454716,2,197.0,0,0,2,1,Melhor_de_3
Nikolas Sanchez Izquierdo,Ignacio Monzon,Belgium F10,1,15000,2018,2,-1.8928849897277011,-1,-144.0,0,0,2,0,Melhor_de_3
Nicolas Tepmahc,Ignacio Monzon,M15 Huy,1,15000,2021,2,-2.3222494232275466,-3,270.0,0,0,2,0,Melhor_de_3
Benjamin Dhoe,Corentin Denolly,Belgium F10,1,15000,2018,3,2.1667952034374522,1,43.0,0,0,1,2,Melhor_de_3
Antoine Hoang,Corentin Denolly,Belgium F13,1,25000,2016,2,-0.388523069871443,2,-286.0,0,1,1,2,Melhor_de_3
Christopher Heyman,Corentin Denolly,Belgium F2,1,25000,2017,3,2.38146886318372,4,162.0,1,1,0,1,Melhor_de_3
Esteban Bruna,Corentin Denolly,Belgium F13,1,25000,2016,2,0.8058989791595792,2,476.0,0,0,0,2,Melhor_de_3
Benjamin Dhoe,Karl Friberg,Belgium F10,1,15000,2018,2,1.9495373090621833,3,301.0,0,0,2,1,Melhor_de_3
Benjamin Dhoe,Lorenzo Bocchi,M15 Huy,1,15000,2021,3,1.4839051061329407,1,-13.0,0,0,2,2,Melhor_de_3
Billy Harris,Charles Broom,Belgium F8,1,15000,2017,2,-2.792702504332759,3,90.0,0,0,2,1,Melhor_de_3
Zizou Bergs,Charles Broom,M15 Koksijde,1,15000,2019,3,-0.7527401017848945,-1,-89.0,1,0,2,1,Melhor_de_3
Marco De Rossi,Charles Broom,M25 Lasne,1,25000,2019,2,-3.0902127095277727,1,940.0,0,0,2,0,Melhor_de_3
Benjamin Pietri,Takashi Saito,Belgium F7,1,15000,2018,2,0.5008720306119265,-1,490.0,0,0,2,1,Melhor_de_3
Clement Geens,Nicolas Demeroutis,M15 Lambermont,1,15000,2019,2,-0.6971878712069852,4,-1438.0,2,0,2,1,Melhor_de_3
Colin Sinclair,Samuel Brosset,Belgium F10,1,15000,2018,3,0.4101853067387218,4,-914.0,0,0,1,1,Melhor_de_3
Michiel De Krom,Samuel Brosset,M15 Eupen,1,15000,2019,2,1.0980830551274394,0,-657.0,0,0,1,1,Melhor_de_3
Jan Choinski,Samuel Brosset,Belgium F9,1,15000,2018,2,0.11676410699340778,2,-1144.0,0,1,1,1,Melhor_de_3
Tuur Heuvinck,Samuel Brosset,M15 Brussels,1,15000,2019,2,0.0,1,399.0,1,0,1,0,Melhor_de_3
Clement Geens,Martin Van Der Meerschen,Belgium F9,1,15000,2018,3,-0.6971878712069852,4,-425.0,2,0,2,1,Melhor_de_3
Bart Van Den Berg,Martin Van Der Meerschen,M15 Lambermont,1,15000,2019,2,4.678923738023009,7,160.0,1,0,2,0,Melhor_de_3
Filip Bergevi,Martin Van Der Meerschen,M25 Arlon,1,25000,2019,2,1.1687363038714373,6,332.0,1,0,2,1,Melhor_de_3
Maxime Pauwels,Martin Van Der Meerschen,Belgium F10,1,15000,2018,2,-1.1854196538881219,2,-68.0,1,0,2,0,Melhor_de_3
Matias Zukas,Martin Van Der Meerschen,Belgium F8,1,15000,2018,2,-1.2907610429346086,4,-124.0,1,1,2,1,Melhor_de_3
Teodor Giusca,Martin Van Der Meerschen,M25 Lasne,1,25000,2019,3,0.0,1,969.0,1,0,2,0,Melhor_de_3
Vladimir Korolev,Martin Van Der Meerschen,M15 Brussels,1,15000,2019,2,0.0,5,-82.0,1,0,2,0,Melhor_de_3
Clement Geens,Alberto Rojas-Maldonado,Belgium F13,1,15000,2015,2,-0.7639728028567845,-8,-597.0,1,0,2,2,Melhor_de_3
Toby Martin,Alberto Rojas-Maldonado,Belgium F11,1,10000,2015,2,-0.7883334411175049,-5,795.0,0,0,2,2,Melhor_de_3
Joris De Loore,Alberto Rojas-Maldonado,Belgium F10,1,10000,2015,2,0.7167723315855206,-5,-644.0,1,0,2,2,Melhor_de_3
Joris De Loore,Alberto Rojas-Maldonado,Belgium F12,1,10000,2015,2,0.7167723315855206,-5,-644.0,1,0,2,2,Melhor_de_3
Clement Geens,Ryan Nijboer,Belgium F1,1,15000,2018,2,-1.672262044479357,3,-155.0,1,0,2,2,Melhor_de_3
Maxime Chazal,Ryan Nijboer,Belgium F6,1,15000,2018,2,-0.2552280171327759,6,84.0,0,0,2,2,Melhor_de_3
Matias Zukas,Ryan Nijboer,Belgium F7,1,15000,2018,2,-2.2658352162069804,3,146.0,0,0,2,2,Melhor_de_3
Clement Geens,Toby Martin,Belgium F11,1,10000,2015,2,0.024360638260720435,-3,-1392.0,1,1,2,2,Melhor_de_3
Paul Cayre,Toby Martin,Belgium F10,1,10000,2015,2,0.7215485094677057,-2,-819.0,0,0,2,1,Melhor_de_3
Christoph Negritu,Collin Altamirano,Belgium F3,1,10000,2016,3,-1.766866212443464,1,-2010.0,0,0,2,2,Melhor_de_3
Enzo Couacaud,Collin Altamirano,Belgium F1,1,10000,2016,2,-0.7581136382816176,0,-2517.0,0,0,2,1,Melhor_de_3
Juan Carlos Saez,Collin Altamirano,Belgium F2,1,10000,2016,2,-1.2589856688935441,4,-2385.0,0,0,2,1,Melhor_de_3
Brandon Nakashima,Fernando Verdasco,Antwerp,2,601542,2021,3,-1.6976007243096447,-18,-204.0,0,0,1,2,Melhor_de_3
Brandon Nakashima,Alex de Minaur,Antwerp,2,601542,2021,2,3.1626297945498116,-2,25.0,0,0,2,2,Melhor_de_3
Ugo Humbert,Alex de Minaur,Antwerp,2,450939,2020,2,0.050361799982134414,1,58.0,0,1,1,2,Melhor_de_3
Bastian Malla,Marco De Rossi,M25 Lasne,1,25000,2019,2,0.0,1,-617.0,0,0,2,0,Melhor_de_3
Arthur Rinderknech,Enzo Couacaud,Belgium F1,1,10000,2016,3,-0.38410792361851875,0,-73.0,0,1,2,1,Melhor_de_3
Colin Sinclair,Juan Bautista Otegui,Belgium F9,1,15000,2018,3,0.44897392217997023,5,7.0,0,1,2,1,Melhor_de_3
Michael Geerts,Juan Bautista Otegui,Belgium F10,1,15000,2018,3,-0.02716582564327652,4,-186.0,1,1,2,1,Melhor_de_3
Colin Sinclair,George Loffhagen,Belgium F10,1,15000,2018,3,-0.28293345405160863,7,-155.0,0,0,2,1,Melhor_de_3
Dan Added,George Loffhagen,Belgium F9,1,15000,2018,2,-1.0880632669516714,2,-461.0,0,0,2,0,Melhor_de_3
Colin Sinclair,Gauthier Onclin,M25 Eupen,1,25000,2021,3,-0.56488886653365,7,195.0,0,0,2,2,Melhor_de_3
Mathys Erhard,Gauthier Onclin,M25 Koksijde,1,25000,2021,3,-0.56488886653365,0,171.0,0,0,2,2,Melhor_de_3
Ryan Nijboer,Gauthier Onclin,Belgium F1,1,15000,2018,2,0.0,2,186.0,0,0,2,2,Melhor_de_3
Andreas Seppi,Gauthier Onclin,Antwerp,2,601542,2021,2,-2.3844392531745733,17,325.0,0,0,2,2,Melhor_de_3
Guy Den Ouden,Gauthier Onclin,M15 Huy,1,15000,2021,3,-1.3700186794337128,-1,563.0,0,1,2,2,Melhor_de_3
Christopher Heyman,Gauthier Onclin,Mons,2,117885,2016,2,1.6985787658792084,8,578.0,1,0,1,1,Melhor_de_3
Gonzalo Villanueva,Gauthier Onclin,M15 Brussels,1,15000,2019,3,-0.9082892416225725,6,162.0,0,0,2,1,Melhor_de_3
Gonzalo Villanueva,Gauthier Onclin,M15 Eupen,1,15000,2019,3,-0.9082892416225725,6,162.0,0,0,2,1,Melhor_de_3
Carl Soderlund,Gauthier Onclin,M15 Koksijde,1,15000,2019,2,-1.1307557746368637,4,173.0,0,1,2,2,Melhor_de_3
Colin Van Beem,Thomas Giraudeau,Belgium F10,1,10000,2012,2,0.6971878712069852,-1,-482.0,0,0,2,0,Melhor_de_3
George Von Massow,Thomas Giraudeau,Belgium F14,1,10000,2015,3,0.863671084373248,1,-394.0,0,0,2,1,Melhor_de_3
Colin Van Beem,Simon Ede,Belgium F10,1,10000,2012,2,0.0,0,-982.0,0,0,2,0,Melhor_de_3
Tristan Lamasine,Simon Ede,Belgium F5,1,10000,2012,2,-2.186577579707876,-1,-958.0,0,0,2,1,Melhor_de_3
Danylo Kalenichenko,Jose Pereira,Belgium F2,1,25000,2017,2,-0.7706967568141536,-3,0.0,0,0,2,1,Melhor_de_3
Frederico Ferreira Silva,Jose Pereira,Belgium F2,1,15000,2014,2,0.5161307416914873,-4,-216.0,0,0,1,2,Melhor_de_3
Joris De Loore,Jose Pereira,Belgium F1,1,10000,2014,2,0.7344090158888719,-2,-241.0,1,1,2,2,Melhor_de_3
Daniel De Jonge,Dan Added,M15 Koksijde,1,15000,2019,3,0.394944506161341,0,710.0,0,0,2,0,Melhor_de_3
Jan Choinski,Dan Added,Belgium F9,1,15000,2018,2,0.5117086131547488,3,76.0,0,1,2,1,Melhor_de_3
Dan Added,Matthieu Perchicot,M15 Lambermont,1,15000,2019,3,-2.440233037936359,-7,-912.0,0,1,2,1,Melhor_de_3
Guy Den Ouden,Matthieu Perchicot,M15 Huy,1,15000,2021,2,-2.440233037936359,-10,-238.0,0,0,2,2,Melhor_de_3
Markus Eriksson,Matthieu Perchicot,M25 Lasne,1,25000,2019,3,-2.20097013313951,3,-738.0,0,0,2,2,Melhor_de_3
Constantin Schmitz,Nicolas Uryson,M15 Lambermont,1,15000,2019,2,-1.1271914303856114,-2,-569.0,0,0,2,1,Melhor_de_3
Corentin Denolly,Maxence Broville,Belgium F4,1,15000,2017,3,1.0685282024327556,2,-285.0,0,0,1,2,Melhor_de_3
Pascal Meis,Maxence Broville,Belgium F1,1,15000,2017,3,2.0600602750459096,6,-472.0,0,0,1,2,Melhor_de_3
Jan Siemerink,Stefano Tarallo,Charleroi,3,100000,2000,2,-0.11560330277327324,6,-191.0,0,0,1,1,Melhor_de_3
Johan Van Herck,Stefano Tarallo,Ostend,1,75000,2000,3,0.2921840759678602,2,133.0,1,0,2,2,Melhor_de_3
Jan Siemerink,Leander Paes,Charleroi,3,100000,2000,2,-2.819901379959706,3,-9.0,0,1,1,0,Melhor_de_3
Jan Siemerink,Paradorn Srichaphan,Charleroi,3,100000,2000,2,-2.1608918345482913,9,66.0,0,1,1,0,Melhor_de_3
Sebastian Jaeger,Igor Kunitsyn,Belgium F2,1,15000,1999,2,-0.35779022265508686,1,220.0,0,0,2,1,Melhor_de_3
Jan Weinzierl,Igor Kunitsyn,Belgium F1,1,15000,1999,3,-0.35779022265508686,8,197.0,0,1,2,1,Melhor_de_3
Teymuraz Gabashvili,Igor Kunitsyn,Mons,2,156635,2008,3,2.2718664610556516,-4,387.656512605042,0,1,2,1,Melhor_de_3
Rainer Falenti,John van Lottum,Ostend,1,75000,1997,2,1.7531044558071578,3,580.0,0,0,2,1,Melhor_de_3
Johan Settergren,John van Lottum,Antwerp,1,25000,2001,3,1.4609203798392976,-2,173.0,0,0,2,1,Melhor_de_3
Hector Moretti,Stephane Huet,Ostend,1,75000,2000,2,0.6525268059293445,-2,71.0,0,0,1,1,Melhor_de_3
Filip Dewulf,Stephane Huet,Ostend,1,125000,1999,3,-0.6016407661556258,-1,-44.0,1,0,1,2,Melhor_de_3
Kris Goossens,Stephane Huet,Ostend,1,75000,1996,2,-1.5432098765432123,-3,-154.0,1,1,1,2,Melhor_de_3
Lars Burgsmuller,Stephane Huet,Charleroi,3,100000,2000,3,-0.7326618027146594,-4,-282.0,0,0,1,2,Melhor_de_3
Alex Calatrava,Stephane Huet,Ostend,1,75000,1997,2,-0.053410180371244564,-2,-233.0,0,0,1,2,Melhor_de_3
Ion Moldovan,Pierre Bouteyre,Ostend,1,75000,1997,2,1.5049166352801429,-7,-128.3381383711548,0,0,2,1,Melhor_de_3
Sergio Cortes,Pierre Bouteyre,Liege,1,25000,1992,3,-3.543869315869685,3,-84.9946509761968,0,0,2,0,Melhor_de_3
Ion Moldovan,Alexandre Strambini,Ostend,1,75000,1997,3,2.67365293915158,-3,-115.343487394958,0,0,2,1,Melhor_de_3
Ion Moldovan,Fabio Maggi,Ostend,1,75000,1997,3,0.9742149462772929,-3,222.656512605042,0,1,2,1,Melhor_de_3
Reginald Willems,Alberto Martin,Ostend,1,75000,1996,2,0.23733938019652,1,-141.9946509761968,1,0,2,2,Melhor_de_3
Andrew Ilie,Alberto Martin,Ostend,1,75000,1998,3,0.23733938019652,2,-254.9946509761968,0,0,2,2,Melhor_de_3
Reginald Willems,Marc Canovas,Belgium F2,1,15000,1998,3,1.2837161485810142,1,-7.0,1,0,2,1,Melhor_de_3
Francisco Montana,Fernando Roese,Liege,1,25000,1993,2,-0.38064611008565663,-4,778.0053490238032,0,0,2,0,Melhor_de_3
Agustin Garizzio,Paul Patrick Brabant,Belgium F1,1,15000,1999,2,-1.4609203798392976,6,90.0,1,0,2,0,Melhor_de_3
Michel Kratochvil,Paul Patrick Brabant,Belgium F2,1,15000,1998,2,-0.2921840759678602,-3,-561.0,1,0,2,1,Melhor_de_3
Tomas Zivnicek,Paul Patrick Brabant,Belgium F1,1,15000,1998,2,0.0,-3,-408.343487394958,1,0,2,0,Melhor_de_3
Andreas Weber,Paul Patrick Brabant,Belgium F2,1,15000,1999,3,0.0,0,-517.0,1,0,2,0,Melhor_de_3
Stephane Huet,Jerome Hanquez,Ostend,1,75000,1996,2,2.0779788797806837,3,162.0,0,0,1,1,Melhor_de_3
Tomas Behrend,Jerome Hanquez,Ostend,1,125000,1999,3,3.4403735616828257,0,-138.0,0,1,2,1,Melhor_de_3
